Cell,AHCTF1(+),ARNT2(+),ARNTL(+),ASCL1(+),ATF4(+),ATF6(+),BCLAF1(+),BHLHE40(+),BPTF(+),CEBPB(+),CEBPG(+),CHD2(+),CREB1(+),CUX1(+),CUX2(+),DBP(+),ELF2(+),ELK1(+),EP300(+),ETS2(+),ETV1(+),FOXG1(+),FOXJ3(+),FOXP1(+),HIF1A(+),IKZF2(+),JUND(+),KLF12(+),KLF9(+),MAFG(+),MAZ(+),MEF2C(+),MXD4(+),MXI1(+),NFE2L1(+),NFIA(+),NFIC(+),NFYC(+),NPAS2(+),NR1D2(+),NR2C1(+),NR2F1(+),NR3C1(+),PBX1(+),POLR3A(+),POU2F1(+),PURA(+),RARB(+),RXRA(+),RXRB(+),SATB1(+),SMAD3(+),SMAD4(+),SMARCC2(+),SP3(+),STAT6(+),TEF(+),TERF2(+),THRA(+),THRB(+),USF2(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB44(+),ZBTB7A(+),ZEB1(+),ZNF580(+),ZNF770(+)
66754397_pool10,0.0,0.026303760641863225,0.0,0.0,0.0029084872517075302,0.07319407000819073,0.041071754502660054,0.0,0.0,0.0,0.0,0.06538617444795797,0.005855197584491842,0.11529984051238136,0.0,0.0,0.17375221122888976,0.0,0.06666115879380946,0.0,0.0,0.0,0.16634434958316752,0.23252585182758906,0.0,0.3065074769864082,0.030397730738773283,0.0,0.27362135998547243,0.0,0.0,0.0,0.0,0.7007834110442998,0.0,0.25966716866454254,0.013355194960029194,0.0,0.0,0.028396462456860214,0.0,0.0,0.0961421895187034,0.24375996853158055,0.0,0.10641150419276761,0.02536728600792701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10283240049941894,0.0,0.004633174391122376,0.0,0.0,0.0,0.0,0.02440761730181325,0.002608270696262771,0.31046686443962024,0.15761333719172146,0.0013602664692136746,0.0,0.0,0.0009455223598659138
66754397_pool11,0.0,0.026449540243798326,0.0,0.0,0.0008782236289080391,0.058575711815930125,0.041585545933074765,0.0,0.0,0.0,0.0,0.07566522017442491,0.00836542091350544,0.13660071222321343,0.0,0.0,0.17359970214224188,0.0,0.06538866591564325,0.0,0.0,0.0,0.1661288776277489,0.23509014941714496,0.0,0.3286711728667522,0.03177371307440238,0.0,0.2779666465650976,0.0,0.0,0.0,0.0,0.7074937383284391,0.0,0.26472350730388977,0.013265881487207039,0.0,0.0,0.02339540638462836,0.0,0.0,0.09255001006941067,0.22677036006036128,0.0,0.10397205592851612,0.02686730154439501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09232751748762752,0.0,0.00445351063596267,0.0,0.0,0.0,0.0,0.028542858476116654,0.004643362604422887,0.31057284081116754,0.12434599145623203,0.0012606535530894681,0.0,0.0,0.0013413415953588124
66754397_pool12,0.0,0.027874910216953312,0.0,0.0,0.0013510360778966634,0.0877598341227171,0.0403758419756842,0.0,0.0,0.0,0.0,0.07326508016385619,0.0076244187305855235,0.11030250476432005,0.0,0.0,0.1777499360889774,0.0,0.06632059460367347,0.0,0.0,0.0,0.16742170936026057,0.22806908016213767,0.0,0.3287515439664856,0.028379025047514463,0.0,0.26295877516251065,0.0,0.0,0.0,0.0,0.708362355646588,0.0,0.26931520638302736,0.01390705374872531,0.0,0.0,0.029650972625382393,0.0,0.0,0.09319895257006025,0.23662352950357685,0.0,0.1018251311039915,0.023229297201433134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09513518649103858,0.0,0.0011835561406452753,0.0,0.0,0.0,0.0,0.027096301835030444,0.015246146026506724,0.3073325335233657,0.16183502698718885,0.0009503929553098323,0.0,0.0,0.001240709586335194
66754397_pool13,0.0,0.03679723903554243,0.0,0.0,0.0011308073911430086,0.06137127902295659,0.04034001025632809,0.0,0.0,0.0,0.0,0.07599075943654304,0.008548298245316922,0.13184537398758311,0.0,0.0,0.17901606753495006,0.0,0.0668055122635755,0.0,0.0,0.0,0.1684990691373536,0.22844592304274,0.0,0.31145870887622434,0.027306470069274103,0.0,0.25239388172583477,0.0,0.0,0.0,0.0,0.7098683343297931,0.0,0.2655559742497235,0.01597022304094339,0.0,0.0,0.03858936130671466,0.0,0.0,0.09920088526364422,0.23804547709525944,0.0,0.10625758500562672,0.031301554669537816,0.0,0.0,0.0,0.0,0.0,0.0,4.732940372572881e-06,0.10539787458031472,0.0,0.0006336531468564014,0.0,0.0,0.0,0.0,0.024609340107752623,0.0019946234070264456,0.3113218595285055,0.16166439087501,0.0017039678524957845,0.0,0.0,0.002697482520521846
66754397_pool14,0.0,0.03529823315071765,0.0,0.0,0.0005013193215016723,0.04721646292194957,0.038678207155672925,0.0,0.0,0.0,0.0,0.06688796680995983,0.008811770276346484,0.12616037091240156,0.0,0.0,0.16479688601174097,0.0,0.06605134669461393,0.0,0.0,0.0,0.16634434958316752,0.23996210474089424,0.0,0.3318837588681151,0.034154570544994815,0.0,0.24542315771941253,0.0,0.0,0.0,0.0,0.7590211925689179,0.0,0.264109439002446,0.012141559607783393,0.0025129366818325894,0.0,0.026773207453512218,0.0,0.0,0.09645019286916064,0.25809042672969434,0.0,0.1015495120117332,0.023604555224478664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10458010662069715,0.0,0.002538893398852962,0.0,0.0,0.0,0.0,0.026110931562862507,0.005943833024070587,0.30534742328281494,0.08094011930323244,0.0014071899587032647,0.0,0.0,0.0013681767977651105
66754397_pool15,0.0,0.026364781632233335,0.0,0.0,0.0013596829208275926,0.06143839682168142,0.039778733710858806,0.0,0.0,0.0,0.0,0.05800811350631435,0.004814137424467205,0.09690436408460133,0.0,0.0,0.17337440054118133,0.0,0.06297819549084928,0.0,0.0,0.0,0.1684990691373536,0.23375977941416998,0.0,0.2948145159116891,0.03326074863114784,0.0,0.27812512180329935,0.0,0.0,0.0,0.0,0.7011997607007109,0.0,0.2648225194125969,0.01285184896779575,0.0,0.0,0.033071777926494,0.0,0.0,0.09212822895048997,0.23957712631556868,0.0,0.10976949162570705,0.022577103813559277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590192469299783,0.0,0.0030669392308356257,0.0,0.0,0.0,0.0,0.02857717904538076,0.003587847494293802,0.30900454766458046,0.15738786812840824,0.0014686229692362997,0.0,0.0,0.0015426056134060487
66754397_pool16,0.0,0.020402320592980253,0.0,0.0,0.0002812980991302611,0.059280945539506726,0.03940385920940759,0.0,0.0,0.0,0.0,0.06147932555164119,0.006221551549639896,0.1346888768058606,0.0,0.0,0.16974394296601458,0.0,0.060728158708242615,0.0,0.0,0.0,0.16483604589523723,0.23363804338614552,0.0,0.3048472913116215,0.02801555518403192,0.0,0.26881127294709795,0.0,0.0,0.0,0.0,0.7286669958903759,0.0,0.27379478629067305,0.013517220693846997,0.0,0.0,0.02689395037829719,0.0,0.0,0.09207841626474049,0.256329637897082,0.0,0.10387187625888343,0.026643364805353707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11184771907241184,0.0,0.0013155844512342913,0.0,0.0,0.0,0.0,0.028802002506430755,0.0027926445925226585,0.3129102342417009,0.15092913261101773,0.001962419183466168,0.0,0.0,0.0009455223598659138
66754397_pool17,0.0,0.023421922430625273,0.0,0.0,0.0008361420800228621,0.055218785732187296,0.036842106763342396,0.0,0.0,0.0,0.0,0.05540009209549443,0.007700556262081444,0.12342887516316953,0.0,0.0,0.16636259283782234,0.0,0.05768164405008261,0.0,0.0,0.0,0.16375868611814418,0.2395912944093531,0.0,0.31872875753204766,0.03196587568592565,0.0,0.2663050314154146,0.0,0.0,0.0,0.0,0.7829891070283259,0.0,0.2695004682427366,0.017221438046404837,0.0,0.0,0.029044534049808668,0.0,0.0,0.09552426246655484,0.2547385594454027,0.0,0.10008202288376483,0.024328779800400477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10291699054927553,0.0,0.0006234582323648998,0.0,0.0,0.0,0.0,0.025700244231843132,0.004756769111373423,0.30832838214761427,0.16718144641549462,0.0008684312250563198,0.0,0.0,0.0009455223598659138
66754397_pool18,0.0,0.02385840975891068,0.0,0.0,0.0022497055255479535,0.047932240506725954,0.03968142194323832,0.0,0.0,0.0,0.0,0.055316067828987174,0.008356983703378671,0.13922376466962863,0.0,0.0,0.17951436443653054,0.0,0.06470060678210661,0.0,0.0,0.0,0.16332774220730698,0.23759252333900235,0.0,0.3489916585252728,0.027122822490649047,0.0,0.2543314004018567,0.0,0.0,0.0,0.0,0.7686945665586172,0.0,0.27030389203787786,0.013518764188625531,0.0,0.0,0.029875102512710368,0.0,0.0,0.0940714263571785,0.2120265765737342,0.0,0.1057068075501839,0.02674236686702492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10734462714791355,0.0,0.0027818096720430376,0.0,0.0,0.0,0.0,0.02854204788987231,0.010440996153237757,0.30674745180659063,0.15249306925787132,0.0004487358333003944,0.0,0.0,0.0011233055758076394
66754397_pool19,0.0,0.02497566448441382,0.0,0.0,0.0006348824983981032,0.047423676800967506,0.0375481364567655,0.0,0.0,0.0,0.0,0.07561063743426019,0.01286833824823334,0.11731412001816442,0.0,0.0,0.17213839772978654,0.0,0.06464440723989677,0.0,0.0,0.0,0.1684990691373536,0.21896013146122184,0.0,0.2891137335091475,0.030327312415856063,0.0,0.24292453177658327,0.0,0.0,0.0,0.0,0.6947356042082793,0.0,0.2681982144451677,0.014389697205964929,0.0,0.0,0.03164288290474009,0.0,0.0,0.09706619369424914,0.237350314311371,0.0,0.10219265928724558,0.022406993934804116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10374225678879552,0.0,0.002047503872757833,0.0,0.0,0.0,0.0,0.023536225266939416,0.003410871024345322,0.3171183697669545,0.16993521805745715,0.0005302661981797566,0.0,0.0,0.0009432301844480571
66754397_pool20,0.0,0.015841096137017844,0.0,0.0,0.0007818178988750583,0.07066802688136464,0.034257169178809575,0.0,0.0,9.096975402983484e-05,0.0,0.05926271772248402,0.012557771504614304,0.19864483709500266,0.0,0.0,0.16157460115514719,0.0,0.06070081430287162,0.0,0.0,0.0,0.17151567651321417,0.21439058947809805,0.0,0.3631057931713332,0.03327308735113807,0.0,0.2625467349551199,0.0,0.0,0.0,0.0,0.7206067737306449,0.0,0.2607376780393333,0.01211494038736013,0.0,0.0,0.03007019091604443,0.0,0.0,0.08992817833912961,0.24689442004185555,0.0,0.09849371628916219,0.017228275213355487,0.0,0.0,0.0,0.0,0.0,0.0,8.341807406659703e-05,0.08708627332984219,0.0,0.003505170037831786,0.0,0.0,4.005382351356176e-05,0.0,0.02608244614638116,0.00549547542846633,0.29308037630982814,0.16361137777128915,0.0008625523214186234,0.0,0.0,0.001184747006104741
66754397_pool21,0.0,0.006784486226674478,0.0,0.0,0.0008690754661069137,0.05455186697457935,0.03256951525974131,0.0,0.0,0.0,0.0,0.05557651813584309,0.004682064843095934,0.14971586385374833,0.0,0.0,0.166084868862809,0.0,0.058618658615647454,0.0,0.0,0.0,0.16289679829646972,0.22444863070678298,0.0,0.32317327691070136,0.02752263184368401,0.0,0.2600156208384156,0.0,0.0,0.0,0.0,0.7605825180495281,3.9265987405420195e-05,0.2630138069281587,0.014070915402941423,0.0,0.0,0.021703052935430848,0.0,0.0,0.08341599300895466,0.2318885685459471,0.0,0.08816780196401311,0.018718976058774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371015213431011,0.0,0.0017662954349235147,0.0,0.0,0.00015690848905901703,0.0,0.02833745630775571,0.010528336408541717,0.29146179177636483,0.06842000020293593,0.00028291144944587657,0.0,0.0,0.0015548771269002695
46000440_pool0,0.0,0.044660924394227045,0.004356217641920699,0.0,0.0018405409308765678,0.06207277209422399,0.028029920733595965,0.0,0.0,0.0,0.003497248325119404,0.05280435062513375,0.00611952184039953,0.08185043343141389,0.0,0.0,0.14117476796393263,0.0014408073217972428,0.045287128632053524,0.0031047934820749947,0.0,0.007776631424055647,0.16246585438563252,0.12131432206643683,0.0,0.12343682209308335,0.02594057671361893,0.0,0.08903664666539307,0.0,0.0,0.011806130136733975,0.0,0.6863007901885111,0.0,0.24481395404036166,0.011608289528990972,0.0,0.0,0.030304831422742123,0.0,0.0072520875334397845,0.08924851619705573,0.2115947316827856,0.0,0.1038572900255927,0.02253997191652443,0.0,0.0,0.0002909146455275891,0.0,0.0,0.0,0.002398714671694451,0.09817885975106788,0.0,0.000620321335598284,0.0,0.0,0.004453713048542927,0.0,0.0124788865877086,0.0021459830566440304,0.29748662328737213,0.06739498147330393,0.0039794691302578004,0.0,0.0,0.0010394455682879574
46000440_pool1,0.0,0.03456253489152572,0.009704991202253708,0.0,0.0016807199098184148,0.06381152272130915,0.025617120698020197,0.0,0.0,0.0,0.007791338040772344,0.06001386193079745,0.007207460572057165,0.1143988469752584,0.0,0.0,0.14046453853491764,0.0,0.05212107949308029,0.00021984753544548684,0.0,0.004372946365990712,0.15923377505435335,0.10210931828358441,0.0,0.14155516293152423,0.017702673049691954,0.0,0.0903143975310671,0.0,0.0,0.0012807067079912047,0.0,0.6694590563910499,0.0,0.24678498652574143,0.01115919553571624,0.0,0.0,0.02873015595493795,0.0,7.74233240857725e-05,0.08838399125871307,0.198327530781488,0.0,0.11254368155704805,0.014854238281315588,0.0,0.0,0.0001651137177318749,0.0,0.0,0.0,0.0010245144016193476,0.09383771399676608,0.0,0.0006328689226647474,0.0,0.0,0.0026287190778620916,0.0,0.01223993074520675,0.0006953625082782504,0.2982440793238672,0.08977132264812261,0.0012699747203177097,0.0,0.0,0.00099919276467851
46000440_pool2,0.0,0.040638907942771835,0.0,0.0,0.0017729504447144338,0.051118778845930926,0.027835560043593294,0.0,0.0,0.0,0.0,0.05891145829697747,0.007975560852974914,0.0648195914965207,0.0,0.0,0.1465819726931567,0.0,0.04345721242667423,0.0,0.0,0.0,0.16375868611814418,0.1123528439785563,0.0,0.15598303624541549,0.020277737536109588,0.0,0.1207704920254264,0.0,0.0,0.0,0.0,0.6799701899608108,0.0,0.2415751061174906,0.009933168752255786,0.0,0.0,0.02533011365966072,0.0,0.0,0.09183503597627597,0.20639406144386724,0.0,0.11125853318572378,0.014420381689675913,0.0,0.0,0.0,0.0,0.0,0.0,0.0010568674879862744,0.09711615624749945,0.0,0.0006305162500897855,0.0,0.0,0.0,0.0,0.013847580979129033,0.0007136828172136063,0.2977832286055249,0.06748039970077326,0.0016074499692920728,0.0,0.0,0.001954050762693955
46000440_pool3,0.0,0.0350987148574243,0.0,0.0,0.0020173160485313793,0.07612017525074552,0.02767586867055883,0.0,0.0,0.0,0.0,0.05442646890749932,0.008561485963805715,0.10736936851151366,0.0,0.0,0.147343278826829,0.0,0.047909362043133695,0.0,0.0,0.0,0.15880283114351612,0.13045332265083048,0.0,0.13929219912891114,0.02220225746206721,0.0,0.0826141656145476,0.0,0.0,0.0,0.0,0.6798485386633255,0.0,0.24869617152679818,0.011939984618153088,0.0,0.0,0.02720810309867472,0.0,0.0,0.09214104803872167,0.16849305359258232,0.0,0.11132113341233718,0.011161736282409341,0.0,0.0,0.0016196869453698204,0.0,0.0,0.0,0.0,0.10111472624130903,0.0,0.0015522606360778351,0.0,0.0,0.0,0.0,0.01399651852045938,0.0019184151540192025,0.29982627673315926,0.12481286971919299,0.0014904523217225227,0.0,0.0,0.0009455223598659138
46000440_pool4,0.0,0.03323593243500105,0.0,0.0,0.001960580432697153,0.06956275471665638,0.02739457911644841,0.0,0.0,0.0,0.0,0.05451222982849243,0.007573329556415336,0.13941277935094348,0.0,0.0,0.14014617579871652,0.0,0.04920651281398048,0.0,0.0,0.0,0.1600956628760278,0.1167178489212079,0.0,0.1376556842721814,0.026425673729531803,0.0,0.09047101670670935,0.0,0.0,0.0,0.0,0.6539879017657337,0.0,0.2513570458364184,0.010261927738100342,0.0,0.0,0.025602599950874372,0.0,0.0,0.08833664372833953,0.16109182494531155,0.0,0.10683748833822039,0.012609777157436814,0.0,0.0,0.0008727439365827672,0.0,0.0,0.0,0.0,0.0964501265370772,0.0,0.0033286094742519955,0.0,0.0,0.0,0.0,0.016559598098913157,0.0032420455307187795,0.2971766822471611,0.07171285719959988,0.0020492574210077244,0.0,0.0,0.0009455223598659138
46000440_pool5,0.0,0.03085700971396198,0.0,0.0,0.0015322460467207927,0.056810130887170344,0.028276631706771773,0.0,0.0,0.0,0.0,0.05405918845699791,0.0069120140191840165,0.08379467782922392,0.0,0.0,0.1375425472253799,0.0,0.05204127017867422,0.0,0.0,0.0,0.15944924700977195,0.11502951352648778,0.0,0.13404241500184338,0.024685337770535477,0.0,0.0980154344642094,0.0,0.0,0.0,0.0,0.6507945479421045,0.0,0.2474026872320149,0.011264349093242454,0.0,0.0,0.0292613800725399,0.0,0.0,0.08538821537337966,0.20082303432086637,0.0,0.10591760758507567,0.012953899897434451,0.0,0.0,0.001957776938820802,0.0,0.0,0.0,0.0,0.10116739430811482,0.0,0.0006242424565565539,0.0,0.0,0.0,0.0,0.016074822898901876,0.002765849708299321,0.29527099654541955,0.06816374552052792,0.001995774770469228,0.0,0.0,0.0010427999685887449
46000440_pool6,0.0,0.043180107918715065,0.0,0.0,0.003507366615402864,0.061536129116309776,0.02952469511390536,0.0,0.0,0.0,0.0,0.06758342576904083,0.008450786636222835,0.10288939528882964,0.0,0.0,0.12601581867164843,0.0,0.04804585339664301,0.0,0.0,0.0,0.15944924700977195,0.11205142486036065,0.0,0.13131756158196753,0.020420429152166974,0.0,0.07918453636732815,0.0,0.0,0.004588418137456363,0.0,0.6824998018356915,0.0,0.25341340307406335,0.011039225158380897,0.0,0.0,0.02882873665890573,0.0,0.004289252154351796,0.08856951440830753,0.19387020454553444,0.0,0.1055768317856516,0.015400051216387966,0.0,0.0,0.0011636585821103564,0.0,0.0,0.0,9.4067189904886e-05,0.09813497665402518,0.0,0.0006320846984730935,0.00012861242686660094,0.0,0.00032944269839904546,0.0,0.014833244049726371,0.0030404841489267216,0.2919579884387662,0.06867625488534392,0.002561322784799624,0.0,0.0,0.0011825386935128818
46000440_pool7,0.0,0.03441244417591161,0.0,0.0,0.0019344455385779836,0.06236459598337986,0.029169391888675664,0.0,0.0,0.0,0.0,0.04879921589269288,0.006666422039971965,0.09489959584734746,0.0,0.0,0.1353129201455492,0.0,0.04499872652602589,0.0,0.0,0.0,0.1656979337169117,0.12859075903173342,0.0,0.108583258984226,0.03039035625292197,0.0,0.0845667601368302,0.0,0.0,0.0,0.0,0.6167107080872039,0.0,0.25238769968707775,0.012414568587251606,0.0,0.0,0.029994005418952023,0.0,0.0,0.08737917331901195,0.21810694214021104,0.0,0.10270989685838262,0.01549917235104453,0.0,0.0,0.0001651137177318749,0.0,0.0,0.0,0.0,0.09981626938101232,0.0,0.0006289478017064776,0.0,0.0,0.0003284413528112064,0.0,0.016961295836978016,0.0027723729387434232,0.2946135226141227,0.09683402835671044,0.002412281869923331,0.0,0.0,0.0009455223598659138
46000440_pool8,0.0,0.03736895275007665,0.0,0.0,0.0020817909254961463,0.06475694722129477,0.025939273136880277,0.0,0.0,0.0,0.0,0.05556092431986275,0.0077819710523707,0.12547752200470175,0.0,0.0,0.13889462666538505,0.0,0.042910864652250164,0.0,0.0,0.0,0.16117302265312083,0.11835509438971159,0.0,0.2027753397780876,0.022424647362134318,0.0,0.1514220089242876,0.0,0.0,0.0,0.0,0.6783971079871387,0.0,0.24904768860128065,0.010981055605030366,0.0,0.0,0.028680750676229386,0.0,0.0,0.08992265131497335,0.2096434415387255,0.0,0.10622770812010007,0.013190223625830137,0.0,0.0,0.00228014181629732,0.0,0.0,0.0,6.803601785573516e-05,0.09578597826346094,0.0,0.000622674008173246,0.0,0.0,0.0,0.0,0.014657986814037096,0.002151723140666242,0.2990027165500526,0.14581447305234213,0.0007792695343285859,0.0,0.0,0.0012395634986262657
46000440_pool9,0.0,0.03692009458101343,0.0,0.0,0.0013107535362245322,0.05452867175588848,0.026755892055050197,0.0,0.0,0.0,0.0,0.05796832997360368,0.00813453682370943,0.1253075183271307,0.0,0.0,0.14123000976621342,0.0,0.046451321070104634,0.0,0.0,0.0,0.16268132634105112,0.13557882034189786,0.0,0.11454081068526688,0.03071167572953703,0.0,0.08394918156532995,0.0,0.0,0.0,0.0,0.6503217655526841,0.0,0.24528295871185182,0.012062794721193593,0.0,0.0,0.029525873599406453,0.0,0.0,0.08762837890268116,0.210915135542964,0.0,0.10420768843515302,0.014351363542443615,0.0,0.0,0.001202971372046517,0.0,0.0,0.0,0.0,0.09835800549575656,0.0,0.000620321335598284,0.0,0.0,0.0,0.0,0.01572759212518348,0.002916312260985589,0.2898097208802935,0.08377678445423832,0.0018034268849039135,0.0,0.0,0.0009455223598659138
46000440_pool10,0.0,0.03463779384612067,0.004337836976764915,0.0,0.0017295332529943717,0.05847652891828779,0.03002968598545841,0.0,0.0,0.0,0.003482492003072487,0.06295160781444581,0.008650354445334485,0.12753905502204035,0.0,0.0,0.14172071296970865,0.0,0.04324518123941351,0.0,0.0,0.0,0.16246585438563252,0.14227282425994425,0.0,0.13250073919326533,0.024207371728815836,0.0,0.12796715408422382,0.0,0.0,0.0,0.0,0.6773618175898555,0.0,0.259844406178093,0.012079093116927222,0.0,0.0,0.029480674709714716,0.0,0.0,0.08852369246249094,0.17986927988118115,0.0,0.10544811494387807,0.012286484091556112,0.0,0.0,0.0006997676608636602,0.0,0.0,0.0,0.00021179908167263644,0.09867533716074495,0.0,0.0006273793533231697,0.0,0.0,0.0005286875669838535,0.0,0.015341702662631391,0.0019373994418983452,0.3030287701981996,0.12652761180045916,0.0009326150309817827,0.0,0.0,0.001782976347353804
46000440_pool11,0.0,0.03193213596063222,0.0,0.0,0.0016530388101748856,0.060713347113064794,0.030033271006695506,0.0,0.0,0.0,0.0,0.04976122557746814,0.006380810228748116,0.09505915827369088,0.0,0.0,0.14168411995161415,0.0,0.05528631818074842,1.3598816625494031e-05,0.0,0.0002704915277932399,0.16160396656395806,0.13086856724152157,0.0,0.1365357063706248,0.028191243359554245,0.0,0.10839603810042232,0.0,0.0,0.0028403985043437903,0.0,0.745418942043965,0.0,0.2563040420352773,0.011098876287989431,0.0,0.0,0.02862196944636614,0.0,0.0025859390244648015,0.0868069898173362,0.23269124423091428,0.0,0.10068659822749665,0.015288136883542448,0.0,0.0,0.0006132795230041067,0.0,0.0,0.0,0.00014494629891004447,0.1082932256343714,0.0,0.0006297320258981315,0.0,0.0,7.791602334899432e-05,0.0,0.018582530413103805,0.0032302864357306674,0.2963734377746608,0.09693382951253696,0.0022590512328611837,0.0,0.0,0.001264190388440705
46000440_pool12,0.0,0.03458985003001809,0.0,0.0,0.001690928172945952,0.059457233977126406,0.026713788127869797,0.0,0.0,0.0,0.0,0.059917018804107484,0.007216815708865162,0.09092862981645233,0.0,0.0,0.13256784068140945,0.0,0.0476182226336901,0.0,0.0,0.0,0.16332774220730698,0.1213736559223078,0.0,0.10367033061653783,0.02998777046670882,0.0,0.08194250567255383,0.0,0.0,0.0,0.0,0.6573006314325804,0.0,0.2431220660359235,0.011436039301805073,0.0,0.0,0.028511954360486525,0.0,0.0,0.08709657723057403,0.2133343226742254,0.0,0.10420968451185876,0.010198390858838393,0.0,0.0,0.0004717534792339283,0.0,0.0,0.0,0.00045833539019812916,0.09283600152575341,0.0,0.0018014844079878422,0.0,0.0,0.0,0.0,0.015677141498117286,0.003075094846462931,0.28863861434689997,0.08383725239275103,0.0011278028120717755,0.0,0.0,0.0009455223598659138
46000440_pool13,0.0,0.03813154812941831,0.0,0.0,0.0036122062912887064,0.07338940466533914,0.027831857953670103,0.0,0.0,0.0,0.0,0.05555329206939899,0.006617891160078243,0.10711520692932341,0.0,0.0,0.12970458120082395,0.0,0.0460772237433214,0.0,0.0,0.0,0.16332774220730698,0.11930975746276846,0.0,0.14477428892775124,0.0257040667278943,0.0,0.12546319011191667,0.0,0.0,0.0,0.0,0.6352152909339165,0.0,0.25670672439273795,0.012509349215488387,0.0,0.0,0.030212585891091708,0.0,0.0,0.08713124475836387,0.23766091746456616,0.0,0.10545109146316904,0.014475421970466328,0.0,0.0,0.0022880043742845523,0.0,0.0,0.0,4.614616863258559e-05,0.10126498874815174,0.0,0.0006289478017064776,0.0,0.0,0.0,0.0,0.01689764848567467,0.0018069348330163016,0.2924149419925654,0.12287088927110766,0.002007172838135335,0.0,0.0,0.0009443762721569855
46000440_pool14,0.0,0.032399194757920434,0.0,0.0,0.0026301370376405875,0.06801390045456372,0.02808038769268989,0.0,0.0,0.0,0.0,0.05221898765563002,0.007802896666349795,0.12725101000302072,0.0,0.0,0.1423518842512087,0.0,0.04522893091396425,0.0,0.0,0.0,0.16354321416272555,0.11635004743877617,0.0,0.16773326113930304,0.02565520216259491,0.0,0.10469136309301519,0.0,0.0,0.0,0.0,0.6790182264335614,0.0,0.25655647609955756,0.012275358271323361,0.0,0.0,0.02842132199514476,0.0,0.0,0.08693773147974541,0.228216772146399,0.0,0.10412740472840665,0.010721291028756855,0.0,0.0,0.003255099006714105,0.0,0.0,0.0,0.00015086247437576058,0.09452469239457884,0.0,0.0006265951291315157,0.0,0.0,0.0,0.0,0.015034866858024921,0.001918409937050525,0.2990565648339015,0.15390878249575007,0.0003966178882226619,0.0,0.0,0.0017438696314532852
46000440_pool15,0.0,0.03476332316237792,0.0,0.0,0.0006542810896893326,0.07070694862018942,0.029975277231138065,0.0,0.0,0.0,0.0,0.06426804697230136,0.008015586525372478,0.10641285872005533,0.0,0.0,0.13951802062224694,0.0,0.051531261698740644,0.0,0.0,0.0,0.16246585438563252,0.11901574102447023,0.0,0.14261677472484596,0.026681020472581467,0.0,0.09363215552794571,0.0,0.0,0.0,0.0,0.6847295304571911,0.0,0.25500722018054073,0.01366640867553604,0.0,0.0,0.02883175213814933,0.0,0.0,0.08758632173940817,0.19608035555398104,0.0,0.10309497639314749,0.014340050560046178,0.0,0.0,0.0007312178928125888,0.0,0.0,0.0,4.5554551086013985e-05,0.10004516623650764,0.0,0.0006265951291315157,0.0,0.0,0.0,0.0,0.018358160621836688,0.0018395509852368124,0.2945579110702705,0.13065523447268337,0.0005616597150035544,0.0,0.0,0.002319680395479768
46000440_pool16,0.0,0.03698751509404879,0.0,0.0,0.003258412511966351,0.06104916780812054,0.028600377031985827,0.0,0.0,0.0,0.0,0.04786084243169479,0.006805157532719575,0.13111854204474532,0.0,0.0,0.13719492933772862,0.0,0.055272011294771446,0.0,0.0,0.0,0.16655982153858612,0.1386339241152553,0.0,0.15020184968169076,0.025485693873163903,0.0,0.1018258856447708,0.0,0.0,0.0,0.0,0.6633815240469852,0.0,0.251462327406914,0.01332243360197217,0.0,0.0,0.031737672019323336,0.0,0.0,0.08890062290288968,0.2297159634458567,0.0,0.09876835719983627,0.014244138197635866,0.0,0.0,0.002736170179556784,0.0,0.0,0.0,0.00011832350931432203,0.10023273673789564,0.0,0.0006320846984730935,0.0,0.0,0.0,0.0,0.015539012980426075,0.0020052444616426943,0.29211697869854847,0.09563817317213977,0.0021102896931779382,0.0,0.0,0.001227291985132045
