,regulon
97,"[GAL3ST4,PPP1R15B,GTF2H2,BMPER,RMDN2,ADGRA1,ZBTB5,SIAH1,MAP3K13,ABHD10,PLGRKT,ZNF180,RARS2,CMC1,AGK,XPO4,RRP36,MLH3,SYCP3,TRMT13,NOVA1,DLEU2,SFT2D1,XRCC5,C6orf47,GTPBP8,PNPT1,ZNF711,TESK2,MTFR1,SMAD1,ZNF607,LINC01535,INO80C,PSMD6,PON2,FRG1,ZFY,NEDD1,TRIM4,KPTN,DTYMK,PEX12,KLHL9,APBA1,LPXN,LINC00909,SRBD1,ZNF737,FRA10AC1,SIRT5,STAM2,PBX2,TMEM168,GPR180,SLC22A15,SUGT1,CUL2,SLC39A9,TYW1B,EHMT1,SYNE2,MRPL1,MITF,USP38,ESD,PHLDA1,GPR135,DCLRE1C,ZNF285,MAML1,PAWR,CFAP161,SEC31A,OSBPL3,NRF1,RAB23,TRMT11,ARL14EP,SLX4IP,HUS1,ZNF396,GGA1,STK33,LUZP2,KIAA1211L,SLC30A1,NR2E1,ZNF746,DPYSL3,LRCH2,UNC5B,KANSL1L,CDHR1,LAYN,IFIT2,CRYBG3,ATM,C5orf66,ZNF765,INTS6-AS1,AAMDC,TCAF2,VWC2,CARHSP1,C12orf75,KIAA0895,XRN2,MID2,TIRAP,MGAT1,DENND5B,BICC1,PIK3CA,TRPC3,SGMS1-AS1,YIPF1,CHIC2,G2E3,ZCCHC3,PTPN13,HRK,STXBP5,NCOA5,SCML2,NCOA2,GTF2E2,DDX25,PRMT9,SLC35D1,SP3,SOBP,TSHZ1,FHL1,AK3,MKLN1,ZNF451,ZFAND6]"
98,"[ADAMTS17,SMIM10L1,CACNG4,CABLES1,ZNF92,SALL3,FAAH2,TIMMDC1,GRWD1,VAPB,LGR4,SMAD3]"
99,"[PMVK,SPARCL1,FBRSL1,TPCN1,SYNRG,GNPTAB,ZBED3,DUSP1,TXNIP,SLC12A8,ATP6V0E1,USP2,USP7,APEX1,LINC00844,MRI1,GTF3C6,DIMT1]"
100,"[CAPZA2,AKAP13,JAZF1-AS1,GPR155,NLRC5,PBX3,HS3ST4,FOXJ3,CDH11,DCAF5]"
101,"[RPL34-AS1,ZNF513,PAX8-AS1,GKAP1,RAD1,PSMC1,RUNDC3B,ULK3,RNASE1,TAB3,ZNF229,TERF2,GSTM4,SIAE,SLC9A6,ZNF518A,PTPN5]"
102,"[MARK1,QSER1,RC3H2,HECA,PUS10,LINC01003,TTC19,ARMC8,ALG14]"
103,"[PCDHA5,MED10,CNNM3,HMGCR,RRAGA,PUF60,RNF32,ERV3-1,SNHG11,ZNF841,LRFN3,SUPT4H1,HDAC7,APC2,PHRF1,REXO4,BAG4,TDRP,MGAT1,MAK16,BCKDK,LINC00865,SMARCC2,CDH23,MANBAL,MCOLN1,DNAJB9,APOO,SPRYD4,PSME3,DCHS1,HNRNPAB,DCTN6,RNF25,ADGRL1,PIH1D1,TMEM115,MBD3,ATP13A2,SSBP1,ZNF7,PHYH,NARF,COMMD5,TSNARE1,LAS1L,H2AFY,UQCR11,RHOF,PHAX,GPS1,KMT5A,RWDD4,CWC25,ZNF268,TKT,DALRD3,MED19,MRPS18C,MIAT,AGPAT1,MTHFS,RPS26,ABLIM2,PGP,MRPS33,PCYOX1L,PNN,COA6,COG8,CYHR1,CEP250,MRPS34,TP53I13,FBXO46,COA7,TRAPPC6A,ZNF766,FBXL12,PRDM10,SNRPG,PRELID1,UCK1,FAM131B,PNKP,BRF2,SERPING1,IDI1,NCL,SNAI3,PAF1,RSL24D1,DHRS1,SUB1,SOX12,GPRC5C,CCDC24,VPS37C,STK11IP,ZKSCAN3,KMT5C,ABCF1,RNF139,VPS36,NUP50,PPP1R11,MRPL44,NUCB1,SLC17A7,GNB2,MAPK8IP3,THAP1,CCDC113,SNHG15,CDC37,SIAH2,DCLRE1A,CXXC1,PSMG3,RBM15B,MED8,SRPRA,ARL2,PSMD2,PDK1,ACAA1,INTS3,PRPF31,DUS1L,SDCBP2,C1orf52,RIMKLA,IDI2-AS1,TEX22,MED30,NT5C2,PORCN,FANCI,RBM19,YIPF3,ZNF668,UBE3B,EMD,NAA20,PPWD1,ENSA,AP5Z1,GADD45B,BCOR,TRAPPC12,DBNL,SNRPD1,FAM131A,SCFD1,TTC1,SYP,NXN,LETMD1,CBLN2,SFSWAP]"
104,"[RBBP8,PODXL2,TNIP1,NKD1,RTKN,TRIM32,VRK3,PACSIN2,FAM156A,TMEM135,N4BP2L2-IT2,SH2B2,DDX49,PSMG3-AS1,TTL,MED23,KCNIP1,SIGMAR1,NOMO2,ZNF283,KDM2A,ITPR2,NT5C3A,EIF2B1,POLR1A,MED15,LONRF1,METTL24,ROR2,WBP1L,SLC3A2,PARD3B,SIRT2,ZNF613,ZNF300,ZNF805]"
105,"[DTX2,FOXP4,ETV4,GSTP1,ETFB,LINC01002,ZFR2,PHF13,INPP5K,CCZ1,MRPL40,NECAB2,COX7A2L,TCP11L2,CBARP,MAPK8IP1,CPLX1]"
106,"[PTPRK,CNTNAP5,FOXO3,KCND2,HECW2,ATXN7,WIPF1,DENND5B,MITF,SEC24B,NFKB1,DPP6,OSBPL8,SPATS2L,CREBBP,TSHZ1,RAPGEF4,KAT2B,RNF38,SCAF8,ZEB1,ZNF804A,ZNF207,CACNA1C,TBC1D4,PIK3CA,UBAC2,SYNE1,ACAD11,BAG2,ATM,LRCH2,RAB28,MARCH8,SNX19,PARD3,CNTN1,LCOR,PON2,SBF2,FYN,QKI,ANK3,PDLIM5,NECTIN3,CAPRIN2,FIGN,RYK,IMMP2L,SENP1,CDK6,SOBP,MAGI1,OLA1,STX16,ANKH,APP,JMY,ZFR,RSBN1L,UBE2E3,SCD5,TBPL1,FAM184A,OPN3,KIF26B,PSD3,TTYH1,CYB5A,NF1,SNRNP200,SP3,ARID1B,SSH2,COL12A1,CEP112,CRBN,ZFP62,KDELR2,RNPC3,FAM110B,ZNF701]"
107,"[ZFP36L1,TRAFD1,SLC25A26,MAST2,CCDC149,WDFY1,DCBLD2,CAPRIN1,ABCD3,LUZP2,DLEU2,AMPH,CALU,NUP58,GRIA2,DDX25,JMJD1C,GOLM1,CUX2,MITF,TMEM132D,UBE2E3,LRP5,BEGAIN,PTPRK,PSMD11,PIAS2,SLC25A12,HMGN1,RIC8B,SIRT5,NAB1,JADE3,AGO3,ESRRG,TCAF1,FBXW4,SCD5,PAIP1,PLEKHA3,MTA3,UBAC2,MYO10,EXT1,MDFI,DAPK2,RAB6A,RNF38,DNM2,CEBPG,SOX6,ST3GAL6,SPECC1,DYRK2,RABGAP1L,SLC4A7,LCORL,PRKAR1A,ZEB1,LMO7,TM9SF3,HDLBP,EXTL3,METAP1D,SOBP,ZMYM4,PUS7,ANKH,REST,GMDS,SETBP1,MED13,FTCDNL1,NNT,NME4,SLC7A2,ARL8B,BICC1,DR1,FN3KRP,AHCTF1,BMPER,ETV5,MFHAS1,NFYC,PLCL2,MTG1,IL1RAP,ACTB,KATNAL1,SMS,THBS4,SNX7,TWF1,UBE2K,IMMP2L,FEZ1,ERBB3,MIR503HG,PATL1,RNF141,BRI3BP,ZFHX2,QKI,MAP4K4,NUP62,DNAJC21,ADGRA1,CHD7,ZNF251,SPRY4,EML6,HRK,ZFHX3]"
108,"[SMOC1,FAM189A2,SAPCD2,RARA,RASSF4,EPN2-AS1,PRMT5,PANX2,RGCC,CNNM3,MMP2,PPM1F,OLIG2,MGLL,SH3BP1,UBTF,SHISA4,ST6GAL2,RXRA,FMNL3,MECR,CLN8,FZD9,DEGS1,ASIC1,ZNF775,MAL,TTYH1,SCRG1,PPIF,SLC38A3,HYI,CCDC181,ADGRB1,ZNF517,RBM19,SLC7A5,FRMD4A,PARD6G,ASPA,PAFAH2,WDR1,PLEKHF1,ARFGAP1,PTTG1IP,SLC40A1,DDIT4,RAMP1,COL9A2,DCHS1,MARC1,TAF1C,PRELID3B,ZNF730,ZNF563]"
109,"[ANKRD29,FGD4,DDX60,TIMM10,NACC1,MZF1,TSSC4,COX19,RAB11A,EXOC2,HSD17B4]"
110,"[USF3,CFL2,FN3KRP,CCDC85A,GALNT11,GNPDA1,LAMC1,DISP1,ANKS3,CCDC144A,TAF5L,STRN,STPG2,ACTB,GATAD2B,ELMSAN1,DR1,ING4,DCHS1,EEA1,LONRF1,MRAS,SPOP,P4HA1,CCDC186,RALA,DICER1,PPP2R5A,HNRNPF,FBXO30,PEX5L,MIOS,ABHD18,WASF3,TMEM170B,PRDM10,NEDD4,GNG10,RALY,SUSD1,KIF21A,RABEP1,MON1B,R3HCC1L,IDI1,ABL1,OSBPL3,FBXO33,SEH1L,KIAA1841,OLA1,LINC01138,VPS26A,HECTD4,SPRY2,COG3,ZNF800,VRK1,CHERP,FBRS,SRP54,RGMB,CLDN1,GLRB,SURF4,PYGO1,ABLIM1,GPBP1,SPRY1,PLAGL1,AUTS2,RAB23,PLEKHA8,FASN,RIMS2,RNF217,HIPK3,FAS,ETFBKMT,CAV2,CDH4,CUX1,LPAR1,UGCG,DCLK2,ADNP2,CDYL2,NCOA6,SETBP1,DSE,OSBPL6,ZEB1,KLF3,NCOA5,UBQLN2,AGO3,IP6K1,PYGL,EPC2,BAZ1A,ZNF687,DENND5B,SOCS5,POGZ,C7orf50]"
111,"[RNMT,HMGCR,MSMO1,ECE2,HMGCS1,LIMA1,COPS7A,SSRP1,TBCE,FBXO22,RBBP7,ILF2,BOD1,MRPL57,ACSM5,LINC00847,TMSB15B,LYSMD4,DHX8,SCNM1,ZNF394,SCARB1,TINF2,SYAP1,FABP7,FDFT1,SART3,ZGPAT,SMNDC1,CKAP4,TOP3A,VIPAS39,CADM4,TXNL4A,SLC39A3,ZNF730,NCALD,S100B,XPR1,TSTD2,ZNF576,EIF2D,TMEM185B,FGFR3,DHX35,SNRNP27,KRI1,KNOP1,QSOX2,MEX3A,MRPS22,UQCRFS1,MYDGF,PCGF2,SWAP70,MCC,SRPRA,HEMK1,ETV5,LINC01285,VIPR2,GMPR2,SLC2A10,ZNF433,MADD,IDI1,CHPF,TRIB1,RNF141,MMP2,KMT5A,EFCAB6,ZNF773,PYM1,NSUN4,FKTN,RAB6A,GTF3C2,EIF2B1,KDM3B,METAP1,TDRKH,RPS27L,ZFHX3,RPS26,BDNF-AS,MAX,SLC25A33,SSR2,TNKS1BP1,RAI14,ZBTB14,C12orf56,SH2B3,POLB,B3GALT5,GPS2,GPT2,DENND5B-AS1,TXLNG,ERICH6-AS1,DPH1,ASCC2,ASTE1,RAB12,ZNF3,METTL3,SQLE,TNIP1,ZFP37,UFSP2,APOBEC2,ATP1A1,EPB41L2,RRH,GNL2,GNL3L,ZNF548,ZNF512,ZNF276,SPESP1,MCPH1,ZNF235,APMAP,SLC52A2,SPG21,SLC37A4,CEP68,FLYWCH2,BMPR1B,THAP6,SEC62,UGDH,TIMM23,SMARCAL1,API5,EDA2R,ALG11,DHRS12,COX10-AS1,NEIL2,TESK2,STAT1,GOSR2,LINC01411,PDCD7,TBC1D25,TAF1C,CFAP97,MRPL10,PMM2,UBE3B,TFIP11,MAGEH1,CCDC174,RNF214,SPATC1L,CHFR,FBXW4,COMMD5,MTRF1,ZNF197,RFXANK,KNTC1,SNX30,SZRD1,TBC1D22A,PKP2,EEFSEC,PNN,MSANTD2,ZNF529,PSMC6,KIAA0355,ZNF143,NOC3L,NEK9,NDUFA13,TRAM2,CDKN2A,ICA1L,NXT1,FAM50B,DLST,ACBD5,MTERF4,LRRFIP1,LYRM1,ZMPSTE24,UBOX5,ZNF496,LINC01184,POLDIP3,RABL2A,DPM3,ZNF578,MTHFD1,RNF25,CLPTM1L,AZI2,EPN1,MRPL24,SRD5A1,NIF3L1,SNRNP200,SYMPK,MASTL,RNF31,OGG1,STAMBP,SLC16A13,WDR61,MTCH2,MBTPS2,RHOT2,TMEM101,SMARCD2,RMND5B,THAP1,PRPF4B,RPF2,COPS5,UBL7-AS1,ARID3B,ACVR2A,FSIP1,THUMPD3,PSMC1,SEC23A,TRAF1,LAS1L,RBM3,UQCRQ,PGGT1B,RBM19,C19orf12,CD164,AGO1,BORCS5,MTIF2,CDH4,CUL2,PAAF1,TRAPPC10,ARHGAP1]"
112,"[NLRC5,CCDC130,TRPM4,HLA-F,B2M,MAP3K14,SCYL3,ARL4C,NHS,ISG15,GFPT2,TRIM69,LMO2,HAP1,PARP14,BTN3A2,MX1,PPME1,CIITA,ELL2,TNFRSF11B,SORBS1,PLSCR1,PTGR1,CHSY1,IFI6,PSME1,KCNMB4,SP100,ADAMTS1,SP110,RDH10-AS1,ZFX,TCAF2,TGFB2,BAALC-AS2,WNK3,ISG20,HERC6,ADAMTS9,APOL2,P2RX6,ANXA10,EPSTI1,IFIH1,ACP1,CCDC85A,ITGB4,TRIM47,CAV2,ETFA,SNX8,TAP1,STAT2,GTPBP4,TAP2,HLA-B,RHOJ,LAMA5,LRRC23,NAGK,BEST3,PARP10,THOC5,STAT1,MKS1,ZNF221,NPAS2,HELZ2,RDH10,NEK6,SNED1,POLR2C,RAB13,HINT2,S100A10,ATAD3B,TRIM4,SYNRG,C1orf198,FABP5,CCDC22,DPY19L1,ZNF136,NPTX2,RASA4,PIAS3,CNOT2,DHX40,ZNF470,F12,RBM3,MDP1,ZNF529,GBE1,SDHAF4,WDR13,MTO1,LYPLA2,KCNH1,MIR193BHG,KCNT2,TFB2M,ZNRF3,FAM118B,NTMT1,XAF1,GPANK1,WWTR1,PIEZO1,AVIL,SLC26A2,IGDCC4,VAMP5,FBXO45,IFIT1,C2orf73,IER5L,SLC25A30,CABLES2,DEDD,UBAP1L,PSMB9,BNIP1,TEX22,RELL1,POMK,ADNP2,DISP3,VRK1,CCDC117,ITGA3,ZNF747,DCAF4,DDX60,DNAJC2,PYCR1,UTP3,MMGT1,TRIM56,CPNE8,NMI,LYSMD2,IBA57,ZNF333,WDR77,TMEM138,KLHL41,PUS7,IMPACT,SLC24A2,MFAP3L,AEBP1,C19orf48,CA5B,HUNK,ATAD3A,C12orf40,ACTN2,FAM186B,ZNF79,ADPRHL2,C14orf93,ZBTB2,ZDHHC18,BAALC,UBXN8,ACADL,ABCB7,URB2,TRIB3,ARL4A,FAM221A,GPATCH3,DEC1,COL18A1,DECR2,WDR66,CD63,ZCCHC9,CDK11B,LRRC9,OGFR,PHYHD1,RUBCN,SLC35A5,RFT1,ISY1,NKD1,GSDMB,PCSK6,SURF6,SDK2,FLNA,KCTD15,MCL1,SLFNL1,TRIP10,FAR2,TIMM10,LIFR-AS1,GRM5-AS1,GAD1,CAV3,HAS2,GRK6,DIAPH1,AKT1S1,MORF4L2-AS1,CHRNA4,KCNG4,SLC6A9,IFITM10,PCDHB13,DNAJB1,KNOP1,PON3,GALNT15,ARHGEF33,TST,RAB39B,FASTKD3,GPATCH2,SMAD7,SLC12A7,SFT2D3,TARBP2,ZNF517,ING1,LINC01002,SGF29,COPS3,NOP2,ADAM33,GMPPA,HENMT1,SLC7A5,SULF1,SCN8A,PSMC6,URM1,L3MBTL3,C1D,MCTS1,ADGRF3,C19orf25,PRADC1,ZFP3,DLG5,BNIP2,TNK2,RPGR,SPECC1,MFHAS1,TMEM187,SYVN1,MRVI1,YKT6,DAPK3,PALD1,SHISA9,FGD4,MATN2,FAT1,PRIMA1,BAG2,CRK,ANAPC7,IAH1,EIF3K,IL10RB,EIF3D,RAB3IP,RBM15B,TNIK,NMNAT3,FAM53C,FAM71F2,KBTBD2,ZBTB26,MKRN2OS,VMA21,ZNF397,RP2,GPR146,STK11,SNRPB,ZNF710,CRISPLD2,APOL6,CTNNAL1,COQ4,PHTF1,SMOC1,ARHGDIA,SC5D,CTSA,SPIRE2,CHMP1A,NCAN,SFT2D2,TRMT12,CLUH,METAP1,YES1,TNKS1BP1,CIC,ZSCAN5A,HNRNPF,CDK17,NME7,RAB40C,RBM8A,ADAMTS9-AS1,ATXN7L1,SFPQ,SMARCAD1,CACNG8,AKAP11,NUP93,MGAT3,BCAT1,RASAL2,TUBG2,CNIH1,RCC1L,GAPVD1,GADD45B,TARDBP,VGLL4,TMOD1,PCSK2,INPP5F,MTMR7,BAZ1B,PCDH10]"
113,"[STK3,UBASH3B,DOCK7,SAMD4A,BAALC,ASAP3,ARID5A,TTPAL,BCL6,STOM,HSPB1,NCOA1,ARHGEF10L,RAB3IP,SHB,ZIM2,ATP1B2,GRIK3,CAST,SLC3A2,NUMBL,OSMR,CEBPD,TNFRSF1A,KIAA0040,POLD4,IL6R,GLDC,TRIM56,ELF2,ZNF473,C1GALT1C1,LMO2,RELL1,PITPNC1,TAP1,SLC22A23,FOS,RFX4,PDE8B,RHOBTB3,TRPC3,CLIC4,EPHX1,SPRED3,BMPR1B,UHRF2,JUNB,ACTN2,RIPK1,PSMB8,ISG15,FABP5,STAT3,RFX1,AHCYL1,POLR3C,PFKFB3,BAG3,MYO7A,RASA3,CARS,KIAA0586,LINC00499,NOL3,PPP2R5A,DRAM1,NOL8,SDK2,ENO1,NPAT,PIK3CD,C12orf49,DUSP22,TPST1,FJX1,GNPNAT1,BCAR3,PABPC1,MEST,TGIF1,TTL,INPP5K,FKBP7,HNRNPF,CERS1,DCUN1D3,GAB3,KIAA1586,PARP9,ZNF143,WIPI1,ZNF395,ERBIN,KLHL8,ETV6,C1QTNF7,FBXL5,PDS5A,SNPH,GABRB3,MFAP3L,SNTB2,SEC24D,SPECC1,ALG1L9P,MEF2C-AS1,FNDC3B,KCTD3,MAP2K5]"
114,"[CDH10,BTRC,TSHZ1,REPS1,YTHDC1,PALLD,MKLN1,KLHL8]"
115,"[MBTD1,ZNF286A,SON,PPP2R2B,MTMR7,C1orf43,BMPER,ARMCX2,TMEM192,LGALS9,DLG1,GXYLT2,SMAD1,OTUD1,MREG,NADK2,BCAS1,FBXO32,PGM1,RRAGD,KCNN2,TCF7L2,C14orf93,FAHD1,PHF6,ZNF347,FOXN3,TMED10,GPR146,SYNRG,PPIL3,FAM210A]"
116,"[RHOC,CREB1,PRPF6,RERE,ACAA1,LGALSL,ZNF529,ZNF618,TM9SF2,IPPK,MTMR9,TPCN1,TEAD1]"
117,"[LPCAT4,CABP7,EIF3G,AEN,ZNF395,GPAA1,SLC29A2,GPATCH3,C7orf25,STX4,TEF,EPN1,NUP43,LIME1,BLOC1S1,RPS18,ID2,C12orf10,CTSZ,FGF11,TP53RK,TTC9,FEM1B,SYCE1L,EFCAB5,ZFYVE19,RASGRF2,TCEAL3,NAP1L3,FAM155A-IT1,CAMKK2,CHD5,AK3,EIF6,PILRA,L3HYPDH,FBXO25,PET100,KLHL21,IZUMO4,NEK6,UBTF,MYO5C,NR2E1,VAC14-AS1,UAP1,SLC27A3,ITPRIPL2,CALY,CORO2B,GAD2,CCNE2,PAQR8,MYCN,KIF5A,TMEM35A,CCDC130,INHBA,NAT8L,ACTB,RUNX1,SLC41A3,KLF16,RPS6KA4,ZFAND5,DNAJB9,NUDT4,RIMBP2,PFKL,KCNN3,NAA30,KDM6B,MAML3,DLL1,MLF1,PODXL2,CHMP6,LINC01003,GPRC5C,SEC16B,PRRC2A,SLC1A4,GNB1,CTSL,RNPS1,NAPRT,MRPL55,B4GALNT4,RYR3,SKP1,GABRD,NDUFS2,TMSB4X]"
118,"[TRAF6,C14orf28,COL5A1,STYX,LIFR,TMCC3,ARID5B,TFDP2,TARSL2,ANAPC4,NEK7,CBR3-AS1,KCTD6,AMOT,ASF1A,PRRG1,IQUB,PHF21B,SMAD4,PPM1B,PDCD4,PIK3CA,SLC5A3,GREB1L,GOLIM4,FBXL4,KLHL24,VEZF1,HBP1,LRRC37B,OSBPL1A,MRPS6,MTUS1,UBAP2L,NEXN,B3GNTL1,LPAR1,THOC2,TNRC6B,BNIP3L,ELOVL2,RFX3,RPS6KA3,RAB11FIP2,SLK,EGFR,EPHA6,UGT8,LINC00623,HNRNPR,RB1CC1,LEPR,IL6ST,FZD8,ASAP2,PCGF5,DNAJC13,ABCA5,AKT3,TCP11L2,CDH20,ITSN2,KLHL42,SLC22A23,ZBTB20,TIAL1,ABHD13,ST6GAL2,IGF1R,PHF21A,TMEM65,RNF19A,TCAIM,DENND4A,MKLN1,MTMR10,ZSWIM6,LINC01578,SEMA6D,IRF2,ROCK1,MBD5,SSBP2,ELK4,CREBRF,GPSM2,TTLL7,NRG1,VPS54,KCTD1,FER,CCSER1,UBR5,ADNP,C1orf21,CECR2,ADAM10,MBNL1,FBXL7,TBL1XR1,PTPRK]"
119,"[TMEM51,LURAP1,TEAD3,FANCI,KIFC3,NFATC1,TMEM208]"
120,"[TXNIP,GSTP1,SCRN1,ANXA7,SLC9A5,TMCC2,FEM1A,HEXB,MYL12A,RNF220,THRA,ZNF205,TSPO,MICALL1]"
121,"[FER,DCAF5,CPE,BBX,IGF1R,TRPS1,RABIF,CPSF6,COPS2,PPP3CA,SPAST,TBL1XR1,RAB30,PTBP2,RAP1B,KMT2E,SMG1,WDFY3,ARID4B,FSTL5,GSK3B,MBNL1,MBD5,SETD7,CACNA2D1,MARCH1,ZMYND11,CADM2,PSMD14,PRKACB,ATP8A1,SNX14,GPHN,PDGFC,RNF2,NNT,UBE2E2,WASL,SS18,GRIA2,TBC1D23,PCDH17,CSNK1G3,GUCY1A2,SNX2,NCOR1,ROBO1,RPS6KA3,SEC23A,PRKAA2,AFTPH,DNAJC21,CNOT6L,ARAP2,LHFPL2,KCTD8,CSMD3,HIVEP2,KMT2C,SNCA,DCUN1D1,IMMP2L,JMJD1C,CEPT1,ZFYVE16,NECTIN3,DOCK4,ZDHHC21,ESRRG,RUNX1T1,ZNF638,UBR2,WWP1,STXBP3,RGS17,RBMS1,ANO5,ITGB8,XPO7,SCAF8,TOX,CTDSPL2,VPS13A,TRA2A,ATP11B,MFN1,FUT8,INO80D,SCN9A,SNX13,FAM135A,BRAF,ACTR3,DMTF1,PDE4B,KHDRBS2,AHI1,UPF2,CHD7,RNF19A,TAX1BP1,DPY19L2,RFX3,RBM12B,BAZ2B,PDS5B,MARCH7,BARD1,ITGB1,QKI,FNDC3B,STK38,LATS1,DNM3,SRGAP1,THRB,ZBTB37,SUPT3H,ANKRD46,SLC9B2,PCSK5,ELMOD1,ROCK1,MED13L,DLG2,ADAM10,HERC4,MIR137HG,NEK1,EDIL3,APP,MIER1,JAK2,CNTNAP3B,HECW2,ZNF521,CADPS,CNOT4,ZNF292,FAR2,SCAF11,ABCA1,RALYL,GOLGB1,KANSL1L,MIPOL1,HAS2,SSBP2,LIN7A,TAB2,ATG10,COL19A1,C5orf24,CLCN5,GNPNAT1,UACA]"
122,"[MIR137HG,LVRN,TRAM2,BZW2,THEM4,DAZAP2,BCAT1,GNG5,PLA2G15,CFAP52,MCRS1,PLEKHG3,PAGR1,NAP1L3,LINC00641,HCFC1R1,ANP32E,ORC5,CTNNA1,CCNH,GUK1]"
123,"[CBX3,TRIOBP,ARHGEF28,TET1,NBN,ZNF84,RSRC1,RIMS2,AP2A2,TARBP1,CCDC25,SRGAP2,FEZ1,INO80,KHSRP,FUNDC2,VAPB,BCL2L1,C1orf198,G2E3,ALDH18A1,BRD2,AGO2,AXIN1,RSBN1,XRN2,TBCA,MTHFD2L,TUBA1A,LARP7,AGO3,ZNF337,PPP6C,BABAM1,SALL3,CBR1,NTNG1,PLEKHA1,KCNMA1,NUDCD3,GNPNAT1,RNF128,RNF111,LINC00601,TWSG1,TPM4,PPP1R12B,EXT1,VKORC1L1,SNCAIP,ATF6,PPP2CB,CMSS1,CD58,EFCAB2,COG3,ZFY,COX20,SECISBP2,DDX55,FAM20B,PPP6R2,RBM5,PPP5C,PSMD1,ABCF2,VCPKMT,CAAP1,PLRG1,ARFGEF2,TBK1,LMNB1,LANCL2,PCMT1,THUMPD3,ADD1,E2F4,SPECC1,PTCH1,KCTD5,WDR19,C5orf30,SEC16A,ARID3A,RBM17,HERC4,ZFYVE9,SCAF4,SSH2,GOLM1,RNF103,AMFR,ATP6V1H,TTLL7,PACS2,CCM2,MADD,SKP1,ICA1,ZNF124,RAB12,ERMAP,SUFU,EDA,USP6NL,ZNF329]"
124,"[MRPS26,C18orf32,EIF4G2,ANKRD30BL,STARD10,ABHD17A,MAP2K2,FBXW5,CNTNAP4,PPDPF,ARL4A,ATN1,TMEM183A,SSU72,SPRY1,PTK7,SBK1,KCTD4,MFSD12,TRPM3,FAM107A,POLR2E,RPL32,H1FX,GJA1,FAM50B,TPRA1,TOMM22,PVR,ZNF593,C15orf61,RPS24,SYNDIG1,HMGB2,ADCK5,LRRC4,TMEM240,TMEM121,HDAC5,PRPF4B,PLXNA1,KCNC4,SYNJ2,NSMCE3,SNRPN,CCDC3,ST3GAL4,DNAH14,PDLIM2,PIP5K1C]"
125,"[ANKRD49,SAR1A,GLE1,AP1AR,INPP1,GEN1,THOC5,CDHR1,METAP1,DMWD,SMNDC1,YY1,MANBAL,SLC25A46,EIF4E2,SEC24C,LCMT1,TSG101,ALG14,ZNF677,NT5DC2,ACOX1]"
126,"[EHMT2,ZBTB47,HAAO,TMEM79,GFPT2,GPANK1,VPS37D,RARG,ESRRB,MIEF2,AMOT,PAMR1,ERF,TSPO,BACE2,ZMIZ2,ATP2B3,SLC13A3,MLLT6,NDUFS7,ZIK1,CTBP1,AK1]"
