,regulon
103,"[KAT2B,PRKD1,GKAP1,PTPDC1,ABCA3,PCM1,TBL1XR1,CDC42SE2,NFIA,KLHL8,DYRK1A,RHOBTB1,B4GALNT4,PPM1B,CASP3,EPS15,NR3C2,GLIS3,PLEKHF2,POU2F1,RERE,ZNF281,PHC1,BTBD10,RNF138,SETBP1,TMEM170B,CDK19,EPB41L2,WTAP,KCTD9,MTUS1,ABHD18,LCORL,LRRC8D,TNRC6B,RAP2C,RCAN3,DMTF1,MLLT10,NFYB,ERBIN,SATB1,SLIT2,VPS54,ATXN1,STAU2,EPC1,FNDC3A,VGLL4,PHF21A,AZIN1,DTNB,LIN54,ZBTB2,KANSL1,SMAD2,ANKRD50,SCAF11,ABHD13,TICAM2]"
104,"[RCBTB2,PSMA3-AS1,KIF5A,LIN7C,MON2,ZNF740,KLF7,OPCML,PRKCD,PAIP2,STRIP1,ICOSLG,ADAMTSL4-AS1,SCOC,MAPK8,FAM192A,SNX2,PTTG1IP,NFIC,WTAP,DENND5A,CLCN6,ZXDC,SRCAP,WWC2,PTPN4,NR1D2,ZNF385A,TEX10,SLC25A13,EPHA4,FAM118B,DCTN4,ZFY,GUSB,CAPN10,TCEAL7,RAB5A,SIN3A,KCNN4,CYTH3,SLC38A7,TSNARE1,NFATC3,TDG,NFYC,ZNF331,MALT1,FAM117B,KAT6A,KLF6,PPP1R14B,CHSY1,XBP1,FRMD4A,PTCH1,AFF4,EDC3,PTPRM,GNB2,HMGCS1,ABCA2,PEX5L]"
105,"[SLC41A1,BPNT1,PLA2G4C,PLPPR1,LINC00609,MAP7,FAM124A,SOX2-OT,CNTN2,LARP6,PLLP,APBB2,PLD5,DAAM2,TJP1,PXK,GREB1L,PLP1,PHACTR3,PCSK6,KIRREL3,SLC38A1,DDR1,DHX37,RCAN2,AK5,SCD5,BBS2,GNAI1,STXBP6,FRMD5,CORO2B,ARFGEF3,GNAO1,LANCL1,SIRPD,ASPA,EFHD1,DIXDC1,RAPGEF3,NHS,PPRC1,LONRF3,FAM81A,SGMS1-AS1,SMIM19,MXRA7,FAM3A,NEFH,KCNJ14,IGSF11,PPARG,PLEKHG3,LTBP2,CFL2,DACT1,PGBD2,GRID2]"
106,"[GSKIP,NOTCH2,LIMK1,RHOBTB2,CARS,SPPL2A,CDK3,FBP1,NPTN,SIK3,CHD8,ADGRB2,CMTM6,PUM3,SPTBN2,STMN2,SYN2,NR2F1,FAM49B,GATB,DHX37,ERAP1,PUS10,SNRPB,ERBB4,RMDN1,LRRCC1,SHQ1,CBL,FGR,SNHG4,SMURF1,SLC17A5]"
107,"[ZNF592,NR3C1,GAS6,ABCA5,FANCB,PRKAR2B,PHC1,OXCT1,NRIP1,MPP5,CEPT1,PPP1R13B,ZDBF2,ATAD1,ZNRF2,ADAM10,SMIM19,SYNE1,NCK1,CHMP2B,ENC1,TFG,CNOT4,USP3,PEG3,ATP2C1,ELAVL4,UBE3A,ANP32A,RMI1,QKI,REL,CHD1,FZD3,GSTCD,PSIP1,SLC11A2,EML4,CDC42SE2,ANKS1B,B3GAT2,FBXL4,MARCH6,PKP4,SIAH1,ME2,FAM135A,KANSL1L,RFX3,RGMB,UBE2J1,ZFYVE16,ZNF639,OTUD1]"
108,"[NAGK,SMURF2,NR2F6,HYMAI,PRNP,TPM1,DCXR,GAB2,PLCB1,MAPK8,NAA15,C21orf91,PTMS,TAGLN3,UBE2V2,CHMP7,MED13L,SMIM15,PRKCI,OAZ1,ARF1,VGLL4,FMN1,VPS16,ERCC4,CDC14B,VPS13A,POMP,SPG21,NOL4L,ASIC2,NUP153,MTMR4,CLIP2,HBA2,GSKIP,NRG1,DGKI,DNAJC10,IMP4,TECPR1,PPP3CB-AS1,INPP5F,RAPGEF6,CCDC73,PPP1R1B,ISG15,MED9,NR3C1,MTHFR,NREP,BCL2L2,SYK,ZDHHC17,KCNJ6,CARNMT1,SMCO4,LUC7L3,ARL5B,MTMR6,EIF5,TAOK2,SDC3,FH,ABCE1,WWC2,SMG6,PSMB3,UBC,MPC1,SLF2,UBE2V1,NCK1,DPYS,CHD9,CUL4B,MERTK,RTN1,PCNX4,GMEB1,DLEU2,TMEM192,TTL,ZNF706,SMARCC2,DMTN,HNRNPK,RNF38,PCLO,CLTB,ARID3A,CHD4,TRIM36,PPP3R1,CBFA2T2,SETD1B,RBM47,HMGN1,ARHGAP6,ARL4A,NSF,NENF,PLEKHA3,MKNK1,LRRK1,ZSWIM6,SFSWAP,TARS2,PIGN,PITPNC1,GOLPH3,FURIN,RAB14,AK4,GXYLT1,C14orf28,PACSIN2,IRF2BP2,CRYL1,FAM136A]"
109,"[DLGAP4,KCTD1,FYN,CH25H,ARID5B,IL1RAPL1]"
110,"[LINC01191,TGOLN2,ANXA7,NDUFB7,NFIC,CLTA,CSNK1G2,PDCD11,KANTR,BOD1,NECAP2,STX12,CUL4A,SPATA1,SNTG1,KMT5A,BRIX1,SLC25A17,ZNF107,DBI,SH3BP5L,CTU1,FRS2,OVOL2,FKTN,SOCS5,FAF1,IDNK,GDAP1,BAX,CISD2,PRKAA1,DHRS7B,TBCA,STOM,ISY1,POT1,AMD1,WDR7,PIGO,DAXX,HS1BP3,ATG10,UTY,RIMS2,LTN1,CEP89,ZNF43,CUL3,TCP11L1,RECQL5,UQCR11,XKR6,MT3,RNF121,CENPQ,NFXL1,DEPDC5,SP140L,DTD1,LIMD1-AS1,MAEA,ACOT8,YME1L1,CCDC85B,LINC00824,PIAS4,TPGS2,PCBP2,MKLN1,UQCRH,CEP85L,RNF185,CDC42SE2,CCNL2,WDR5B,ERBIN,HMBOX1,TPRKB,ZBTB40,ERAP1,MEF2C-AS1,BZW2,FAM210A,TTTY14,FAM98A,ESCO1,SMG1,ARID4B,KIAA0319L,ANKMY1,DYM,RAB11A,DGKH,HAUS8,PBRM1,ZNF254,FANCM,ALDH18A1,TTF1,TAF4,IFT74,SLC30A9,TFCP2,RPS6KC1,HDX,SLC37A3,LY6E,PHF11,EEA1,ATXN2,ZFX,UBR1,LUC7L,MORC2,OXSR1,MARCH7,ADK,POLR3A,PRKDC,KARS,ZNF622,UFM1,FBXO38,HIPK3,POU2F1,RPL22L1,CUTA,PRKAR1A,SCAF8,TAPBPL,RPL37,LINC00662,RSF1,TSG101,ABLIM1,ABCB7,CERS5,RPF1,ALG10,MZF1,CHMP1A,UBE2K,AIP,IPO8,CCZ1,CASC4,C14orf119,RRM2B,JDP2,SSR3,C5,KDELR2,GALNTL6,RAPGEF6,ECH1,SNAP91,UBOX5,RPS5,PAK1IP1,YWHAE,DDT,ARPP21,TTC39B,SLF1,EFNA5]"
111,"[ARHGEF4,SLITRK4,GRIN2A,KCND3,TSN,CDKL1,TUBB2B,GGA3,LONRF3,DENND5B,VPS37B,GPR137C,CACNB3,NAT8L,CABP1,MXI1,CUEDC1,SUCLG1,VASP,NFKB2,ACTR3,SPRYD7,BLOC1S6,PDE4B,SERTAD3,JDP2,ABCC3]"
112,"[CLMN,PTPRK,FAM102A,KIAA1958,MAGI2,ENAH,CDKL5,FEZ1,CDH20,CDH19,ITGB8,RMND5A,PLPPR1,GRM3,TTLL7,LINC01170,TMTC2,LTBP3,CDK12,FGFR2,MAP7,SLC22A15,NKX6-2,ADGRB3,MAN2A2,NAT8L,PFKP,CLDN11,DCC,MGST3,PLRG1,PBX1,RBFOX1,ZFHX4]"
113,"[DEGS1,CTNNB1,GTDC1,SGK3,FAM110B,BBX,EVI5,MTUS1,PUM1,PLEKHF2,REV1,USP33,EWSR1,PLAG1,OPRL1,EPB41L5,CGGBP1,IQGAP2,LIFR,NCOR1,DUSP16,DMTF1]"
114,"[PHC3,UBXN4,TRABD,PRELID2,SEC13,DZIP1L,TMA16,CCNT2,H2AFJ,RNF8,CTIF,CENPA,ATP8A2,TOMM22,GBGT1,UBAP1L,LMNB1,DCLK2,MICU2,SIGIRR,TIMM17A,ATP9A,C6orf226,HDAC10,EZH1,UQCRFS1,EPB41L4A-AS1,TRAPPC6B,DLD,MCFD2,APC,NPR2,ANAPC10,IL18,MAPK1,C9orf72,TSG101,SNX18,POGLUT1,DDX31,ZFP41,EFHC1,ZNF709,PSMG4,ABCA3,OOEP,P2RX7,TRIM41,SPDYA,PLEKHA5,KANSL1L,TAB3,GFOD2,AVIL,CSNK1G3,SIVA1,CFLAR,RPAP1,ZNF260,ZNF107,POU2F1,TRPM4,SLC30A1,FBXO3,ARID2,ESYT2,PHF20L1,FCHO2,GAB2,CCDC149,YIPF4,USP24,IKBIP,IFNAR1,GPCPD1,FASTKD1,ANKHD1,CAST,DHFR,HS6ST3,SREK1,POLR2K,CEP89,ST6GAL1,CSPP1,PSMB7,GPR85,MTHFS,OIP5-AS1,NPEPPS,MIF4GD,TDRKH,RMDN3,CPE,SMAD2,DNAJC13,CRTAP,XPR1,TMEM19,SAV1,ACTG1,KIAA1211L,ERAP1,RPS27L,TDRD3,INPP4B,CAMTA1,TPK1,ATXN1,LBR,USP15,SCAF4,DCP2,FNBP1L,ARID4A,MARCH6,CEP85L,AMD1,RLIM,FNDC3A,NCOR1,BIRC2,SMAP1,TAX1BP1,ADNP,TMEM267,LPIN2,ZCCHC2,SLMAP,ZFP91,SLK,TSC22D1,EPC2,CDC42,DPY19L1,SNX14,ALG6,NFYB,CD302,LSM14A,SYBU,SMAD4,EPS15,IKZF5,PCGF5,ZFAND6,BNC2,PHIP,ZNRF2,ZNF891,AP4S1,ZDBF2,FAM102B,ANKRD44-IT1,TOX,NPAS3,ATP1B3]"
115,"[CERS5,ZNF350,MAP3K11,ADGRB2,CCL2,YWHAZ,DLAT,ARHGEF10L,ARHGAP31-AS1,HLX,AGO3,PPM1G,UBE2J1,GLDN,SCIN,LUCAT1,KCNA2,SRRT,PARVB,KCTD1,PAK3,HLF,PTPRJ,PDP1,RAB35,NFATC1,CSRNP3,ANKH,MDC1,AHDC1,LINC01150,POU2F2,HIVEP1,FTSJ1,CCDC88C,CEP85,SLC4A5,OSGEP,ZNF786,DENND4C,ZNF12,RGS4,NPIPB3,GHITM,C1orf174,LINC00963]"
116,"[ZNF184,MIR210HG,SMURF1,TMOD3,HPCAL1,SNAPC1,NPL,GRIN2B,ATP1A1,ZNF79,KMT2A,DCLK1,ARRB1,LSM8,NUBP1,DIRC3,RGS16]"
117,"[BACH2,RAPGEF5,CADM4,SRCIN1,TRIM9,HECW2,SOX2-OT,TRMT10C,SAAL1]"
118,"[GNB5,C1orf174,EGR1,BCORL1,TBCCD1,HS2ST1,OPRM1,PRKX-AS1,TCF3,THEMIS,DDR1]"
119,"[ZNF800,CLIC4,PRDM10,CHN2,NMI,DISP1,MTRF1L,PIK3C3,NIPBL,PNPLA8,SIPA1,ALG10,CLOCK]"
120,"[MPP5,GAP43,SHTN1,ILKAP,PCLO,RUNDC3A,GNAS,DCTN2,BMP2K,ANXA2,GRIN2B,QSER1,MICAL1,NREP,ZDBF2,HECW1,PAM,TMEM130,SEC63,RNF180,DTX3,CASP2,CUL4B,MEPCE,ZFP91,CDYL2,PAM16,PURA,NRXN1,E2F3,RB1CC1,VAPB,DPY19L1,LHFPL2,DMTN,NFYB,ELP5,EGFR,NSF,TSC22D1,CASKIN1,LDHB,POGZ,SATB1,PTPDC1,ZNF777,FGF14,C3,PDE6D,C21orf91,CHD4,MOB2,GPM6A,PACSIN1,HECA,KHDRBS1,EPS8,HVCN1,BRD2,CPLX2,PFN2,KPNA3,RCBTB1,DOCK10,CEP170,DPYSL2,ADAM10,CCNI,AGO3,ZNRF2,PIP4K2B,FBXL5,POLR1B,DDR2,INO80D,TSC22D2,TMEM151B,APBA1,SLIT2,LYL1,EOGT,AKAP13,ASXL1,C19orf71,CBLB,RNF135,ZFY,RIT1,NCOA5,LATS2,SNX9,FBXL4,QKI,CUL1,TCF12,AKIRIN2,SLC39A10,RNF2,HNRNPK,CEP85L,ZCCHC2,IVNS1ABP,PPM1K,MEMO1,LYST,CGGBP1,SPTAN1,MAP3K3,LRRC4,ELK3,FBXL14,GTF2A1,ITSN1,CRIM1]"
121,"[LY6H,PHF19,EIF4H,CDYL2,RAD21]"
122,"[CDC16,SMARCD3,AGPAT5,LY96,CDKN2A,DUSP1,EIF2B4,EVA1B,RPL7,SERPINA1,VRK1,MRPS27,EIF1,RBPJ,TSNAX,NARS2]"
123,"[AP5M1,SEMA4D,ATP2C1,VILL,C2CD5,APBA1,TMEM256,TSNARE1,MIATNB,PIK3CG,RTCA,PEPD,PPP1R11,NEDD4L,C1QB,FOXO3,PCF11,ZNF397,ZNF664,KDM4C,RELA,SLC39A10,STXBP5-AS1,PUM2,BMI1,LINC01184,MPPE1,TRAF3IP2-AS1,ZNF800,OGFRL1,CHD6,MICAL1,GABPB1-AS1,GALNT7,PBX3,JAK2,APOBEC2,NCOA2,HEATR5A,ARHGAP21,GTF2I,HERC1,CNOT6L,ADNP,NFIL3,TSC22D2,AFF1,FOXP2]"
124,"[PSMD14,STAT5A,TAF13,ZDHHC5,C6orf47,PIAS3,XXYLT1,RNF20,CRIM1,TCEAL8,ASPN,ZNF420,PLEKHM3]"
125,"[MIDN,MPG,AKAP1,UBA6-AS1,DGKI,CLPTM1L,CCDC18,MIIP,MSRB1,JAML,ADAP1,NCS1,PDXK,MS4A4A,RFX2,SLC25A25,ZFP36,CXXC5,TPM3]"
126,"[PELI1,ZBTB37,SNX27,MSI2,RFX3,FAM110B,CTTNBP2,PTPN1,STAG2,LEPROTL1,ADNP,LINC00884,SMAD2,CSNK1G3,IRS2,PDCD4,ELF2,SCYL3,ZNF280D,HERC4,CYLD,ARID3B,RUNX2,ATG10,PLSCR4,MEF2C-AS1,KMT2A,CAPRIN1,DCUN1D1,FAM49B]"
127,"[TAC4,FOXN3,CCDC144A,ZBTB16,PSD4,LINC01356,MTRNR2L1,KCNQ1,CX3CR1,RFXAP]"
128,"[PTPRN2,SPSB2,SLC36A4,KANK1,ITSN1]"
129,"[IL13RA1,ZNF528,WNT2B,METAP1,DAB1,TP53I11,TMEM156,ZNF30,ARMC7,LARP6,ACTA2,CCDC144A,HMGN5,PTCHD4,PRDM11,CDK14]"
130,"[SOCS6,PRKCH,SMAD3,PLEKHG5,FGFR2,EEPD1,CTNNA3,PEG10,RUNX1]"
131,"[RXRB,SHC3,LINC00265,MAPK8,GALNT9,TMEM11,PRKX,ANKRD36,FNDC3B,ISG20L2,ANAPC11,LSG1,TINF2,EML6,DIS3,ANAPC10,ZNF804A,CDK3,C1RL-AS1,TBRG4,CCDC25,MTERF4,SFXN4,FAM89B,OLFM1,NME4,NBL1,MED9,NACC2,ARFGAP1,STMN3,AVIL,HRAS,EIF4G1,SFI1,TMEM222,NAA35,SETD1B,CNNM3,GAL3ST4,RUNX3,TMEM69,TNK2,PIP4K2B,SRPRA,ASPSCR1,KIAA0408,SH3BP1,CHTF18,ANKRD42,ASPHD1,MAST2,KCNN1,RAB11FIP4,KBTBD2,STS,INCENP,TTC32,RANGAP1,PIGT,SLC25A24,DLEU2,FAM76A,MRPS18B,PYROXD1,TRAPPC3,DIAPH1,RBM19,LIN9,CENPJ,CADPS2,TRPM3,FRS2,BAZ1B,NOL11,CECR2,CLTCL1,NFATC2,VAV1,TMUB2,DGUOK,YWHAQ,EXOC5,ZNF561,KAT2A,TADA3,C1QBP,CFAP161,ERF,RNF2,RNF4,UNC5B,ZFAND5,CHGA,PFKP,RABGAP1,MTMR14,SNAPC5,AGBL5,CPLX2,NOP10,COMMD10,NEFH,RCC2,CPSF7,SDHAF2,SLC35C2,TLK1,RABEP2,SSR1,KDM4C,ZFP69,AK4,OCLN,FURIN,ISCA1,HMGN4,RECQL,UBE3A,CCDC77,NUP107,CD46,ZFYVE27,PDCD7,C16orf87,FRG1,LMAN2L,EEF1E1,MAP1S,USP39,B3GALT4,AATK,OIP5-AS1,ZW10,LINC-PINT,TRAF1,UEVLD,NUDT5,MUL1,CSE1L,NCKAP1L,RAB11A,SLC12A8,EXTL3,FMNL1,C9orf64,XRCC4,FGFR3,PLXNA1,CDC5L,ZNF528,MAPK8IP3,MAGED2,CLSTN1,PUF60,SMAD7,CNIH3,EIF5B,DNAJC14,ZNF184,BIN1,AP1M1,PHPT1]"
132,"[COMMD3,DRAM1,BIRC6,MTM1,EHD1,TMEM33,TFDP2,CAHM,ACTL6A,UCP2,HERC2,ZNF185,SSRP1,CRIP2,TM9SF2,LYZ,HYI,ZFP30,ANXA7,OAZ1,TERF2,CEP164,SLC39A11,ZNF43,PIK3CG,NIPBL,EIF2B1,ERCC5,PPIL3,FNDC3A,ANOS1,FCHO2,SKP1,RXRA,RNASEH2B,EPN1,PCGF6,PTAR1,NAA60,GABARAPL1,PGS1,XPO7,MRPS18B,JADE1,KANSL1L,MARCH3,SPG11,SLC30A5,WDR92,NIPAL2,SLC38A10,CDKN2A,MTHFD2L,ETV1,GOLIM4,NBPF11,ITSN2,ARHGAP19,NUP107,SRBD1,CPSF2,ELMOD2,LIN9,EXOC4,UBR5,EXOC5,PINX1,EMC7,SLC1A5,SRRM1,EPG5,PSMG2,ZFAND6,GTF2H2,FRMD8,DGCR8,DAXX,PDXDC1,BMPR1A,COPS5,KIF5B,CLASRP,CNDP2,PTBP3,FAM210A,ZNF335,RPL23,HMBOX1,ZMAT3,APEX2,MED23,PBRM1,ASCC3,DPY19L4,IQGAP1,ARPC3,ALG10B,CBR4,PGGT1B,UGGT1,NEMP1,CDK13,SLC39A9,KATNA1,SCYL2,GDI2,ST3GAL6,CBX3,IL10RB,LMAN2,DCAF5,HNRNPLL,MTERF1,RMDN2,CAPRIN1,NAP1L1,FAM91A1,MAP3K7,FAS,DISP1,TCAIM,MBNL3,GSKIP,HERC4,CSTF3,RHBDD1,ZNF330,FNDC3B,ATF2,PDSS1,SENP5,RMDN1,VPS4B,GLS,CTTNBP2,CEP112,TAF13]"
133,"[WIPF3,ZNF608,FAM221A,DIS3,UBE2N,CFAP161,CHSY3,ABLIM2,SV2B,ZFAND5,NIFK,CSTF3,SCRN1,WSB2,NFKB1,CCDC82,P2RX4,PDE1B,NRBP1,KCMF1,SCOC,ARL1,PCLO,SH3GL2,NRCAM,MTSS1,ZEB1,ILKAP,GRIA4,TCP11L1,SLC30A4,IGF1R,RNF187,TBC1D25,TIRAP,AGO3,RNF38,TSPYL2,PSMD6,NEDD4L,PTER,ZNF761,USP3-AS1,NR3C1,ZNF525,SPATA7,SNX7,SUN2,ARRDC1-AS1,TPCN1,ST3GAL5,MICAL3,NCALD,MAST4,RBBP4,ISG15,FRMD5,PPP1R3C]"
134,"[NAA15,SMNDC1,UBOX5,GRIN2D,SLC23A2,RNF2,ASH1L,FAM169A,FAM217A,PHLPP2,EDC3,PKD1,LONP2,ZFAND5,GABRB2,SEC24C,CNKSR2,JAG2,NAP1L1,TRIP12,DPY19L1,INO80,SIN3A,EPHB6,DDX42,NR2F1,RAI1,SKI,PAFAH1B1,SFMBT1,OAZ2,NUTM2B-AS1,EWSR1,GUCY1A2,SCAF8]"
135,"[NCK2,SIAH1,TRIM13,IKZF1,DENND4C,NAB1,RASA3,SOCS6,RAP1A,LRRC8D,SH3GLB1,ADAM10,USP3,CUL1,EPHA4,JDP2,INPP4B]"
136,"[UBN2,MAP3K1,LINC01002,NUFIP2,SUPT3H,SIK2,EHBP1,IMMP2L,KLHL24,SMAD4,RNF24,ZC3H4,ZNF148,ATF2,RABGAP1L,TBC1D25,MGAT4A,CDC14B,FAM3C,MKRN1,SNHG8,TMCC3,TRAF6,RSF1,ATXN10,STX16,UBAP2L,SERTAD2,SETD7,RAB15,SGK3,TBC1D1,KANSL1,STAG1,FBXO28,LILRA2,USP32,FNDC3A,RFX5,SPAST,KBTBD2,HERC3,MAP2,FAR1,PUM2,CSPP1,DDX6,RIMKLB,GTF2I,PWWP2A,NFAT5]"
137,"[IMPACT,C14orf28,CSK,RHOC,TPST1,ZNF225,DDAH1,LPAR6,ADAL,UFSP2,CD163L1,MUL1,DENND4B,USP48,HACD3,TMEM47,NUDCD3,GPR89A,SNRNP27,GAS6,MTFR1,CTNNBIP1,ATG12,TMEM18,ZDBF2,LRRC37B,ZFP62,AATF,EI24,PEX7,ZNF273,CEP44,ORC4,NADK2,C2orf42,ACCS,TSPAN31,MPST,ZNF600,IRF2BPL,WDCP,LSM2,VSTM2L,ZNF717,HARS2,TAF1,CCDC130,ZNF665,CXCL12,DPAGT1,ABCD4,PAQR3,SLC27A1,TTI2,WIPF1,HSCB,ZFYVE9,HMOX2,GTF2A2,THOC3,SLTM,ZDHHC21]"
138,"[PYCR2,ZNF692,GNL1,PTPRK,ELAVL3,POLR2K,ABHD17B,PARP16,PEX11B,GPM6B]"
139,"[MAP7,ANK1,SLC22A15,OPALIN,PFKP,TFAP4,FBN1,ERMN,PLLP,CAPN3,APBB2,KLHL32,SH3GL3,MAN2A2,ENDOD1,TMCC2,KLHL3,ANK3,TF,PTPRD,ARHGAP23,C2orf88,GNAI1,PSAT1,USP54,HIP1R,KCNJ10,JPH3,MFSD6,DLC1,PCDH9,KLHL5,CLDN11,SMAD7,TJP1,CSRP1,NTM,JDP2,LILRA1,PRR5L,RASAL2,CLCN5,LINC01091,TNC,EDC4,DDO,CERS4,ZNF879,LPGAT1,DVL1,PTPRJ,SLC16A7,NIPA1,FGF2,UNC5D,SOX2-OT,ZNF778,LINC00467,PRKCQ,NEURL1,C1orf174,ZNF45,FAM102A,SOCS6]"
140,"[KLHL28,ERVK13-1,RMDN1,AP2A1,C14orf119,TMEM167A,TMEM8A,BOD1,ERI2,AMFR,COPE,CHAMP1,SF3B3,SHISA5,SYF2,MORC2,TIPRL,ZNF684]"
141,"[MIATNB,RFC2,ING4,DET1,KATNA1,CLECL1,ARHGEF1,EIF1B-AS1,FBN2,UBALD2,CCDC142,NCKAP5L,HDAC5,UBE2O,CHKB,PSMA3,STK32B,SP1,PACS1,SLC38A4,RMDN2,CACNA1A,CNTN4,SETD2,CTNS,DERL3,CRLS1,CTU1,APPL1,TRAPPC6B,MARCH8,CNNM4,ADAMTS10,PPCDC,ANKRD27,ARL16,ZNF525,FAM78A,PANK1,GID4,TMPRSS4,TNFRSF13C,RUFY3,NMNAT1,SPTY2D1,RIPK1,MPZL1,ZNF623,POLG2,AGL,ACSF2,LINC00886,NOTCH1,CDC42EP3,RAB11FIP1,MED27,ZNF618,RNF185,TAPT1-AS1,KDM1B,ZNF333,FOXN2,ZNF625,ESCO1,RAB40C,SMAP1,ANOS1,ASL,NPFF,JPX,RCOR1,UCK2,PBX3,ELAVL1,DCAF6,RBMXL1,CKLF,SHQ1,LRRFIP1,SLC35E3,DIP2B,CHST15,TTF2,BAZ1B,BTBD11,CAPN15,ITPRIP,ACSS2,ZNF561,ARHGAP6,TMEM220-AS1,TNF,TSC22D2,SLC30A4,BCL2L13,TMA16,PREP,FGF2,HDAC7,ZDHHC4,DPP8,FAR1,SOCS7,LMF1,E2F3,CDK5RAP2,NUP85,PATZ1,WNT2B,RAD18,MIR503HG,PAQR3,SLC15A2,GCDH,ADAT1,DEDD,VPS35,GINS1,EVA1B,ATF3,CRACR2A,SF3B1,SPECC1,ANXA11,GLCE,RIN3,KANK1,GRID2,DLD,KRIT1,RPS6KA5,GNG5,TMX4,YIPF1,NUP210,SERPING1,UBE2E1,RPS6KA1,ADCY9,SPDYE2,NYNRIN,ATXN1,OXR1,SMCO4,WRNIP1,DYRK4,EHBP1,LTB4R,LYNX1,FARP2,MARCH2,SUN1,RRBP1,WNT5A,FASN,USP6NL,MOB1A,PELI1,NFYC,H6PD,TNKS2,SOX5,TMEM181,CEP41,GPD2,MIER1,ZNF836,LCOR,MRPS36,ARHGEF10,BAZ2A,FOXO1,TCTN3,RASGRP4,ARFGEF2,FCGR3A,PNN,LRRC37A3,SYNRG,PIK3CG,ORC6,CANT1,AMPD3,CUL1,SAP30,ELAVL3,KPNA4,STRADA,C14orf132,DNAH14,FLT3LG,BCL6,SH2B1,ITGA9-AS1,ECE1,C1orf61,SNHG20,ACVR1,TBCC,HSPA6,PHF11,RNF31,FAM131A,LIPE,PREPL,TMEM183A,PFKFB4,DEPTOR,EVI5L,ASB3,CDK10,MAGED2,GPM6B,ACADM,DNM2,MAP2K5,C17orf67,ZC3H7B,SH2D4A,ANTXR1,CADPS,SLC25A1,NDUFB7,CHST7,SALL1,ISYNA1,SCRN2]"
142,"[FAM199X,ZNF558,PWWP2B,ECHDC1,RNF7,MRPS6,PKIA,R3HDM4,A1BG,REV3L,HEBP2,SIGIRR,PPM1A,DCP2,FZD2,PPP1CB,CCNI,ZNF821,CCNC,ATXN2,CSNK1G1]"
143,"[EML1,TMX4,PKN2-AS1,LHFPL2,WTAP,METAP1,RASSF8-AS1,LMO4,LRRC8D,RPS6KA5,EPM2A,PDGFC,LYST,VASH1,TBC1D4,TMEM266,JAZF1,PTPDC1,WRAP73,DAB1,FBXW2,RASSF8,CDK14,CAMKK2,GUCY1A2,KBTBD2,LRRC8C,CCDC88C,NREP,FOXN2,CEP126,KCNMB4,ACSL4,TAF15,CYBRD1,DHCR24,USP15,JAK2,SYP,ARMC1]"
144,"[FAS,SIRPD,ABLIM1,FLVCR2,ARL8A,HIVEP2,CD80,NFKBIZ,SEC23A,SLC35F2,MTCH1,CLUH,CHAMP1,DSTN,SEZ6L,PA2G4,MRPL12,PAK3,TMEM178A,SLC36A1,HDGF,KCTD20,RAB35,HCFC1,SLC39A13,PTPN7,CNTN5,C1orf159,PRKACA,CHMP7,HCN1,COPZ1,JAML,DYNLT3,SNX4,SEH1L,DIAPH3,DNAJA2,NDUFB5,CHMP4B,COPS4,MYBL1,CDKN2AIP,FDPS,ZNF577,C21orf58,MAK16,FLYWCH1,TRIM52,RGL1,HCK,JUND,GPR18,CTCF,ZNF26,MDGA2,H2AFY,CHN1]"
145,"[CSNK1A1,STX4,RUNX1,FMNL1,TOR3A,ACBD3,PANK2,SEL1L3,USP49,ZNF385D,WWP2,ZNF674,PPIF,ABL1,RNF111,TDRKH,SYT16,SEH1L,SBNO2,TXNRD1,INTS6,SPATA7,QRICH1,PUS7L,BCL2L1,NPTN,PTPRJ,ZNF708,HMGN1,GALNS,EIF6,CBX5,MVP,CIPC,ZKSCAN1,ZNF410,DTX2,SLC6A16,KBTBD2,KIFC3,ABI1,CCDC88C,PSD4,SLC17A5,ZNF274,SH3D19,NEURL2,BCL2A1,DCTN4,PXN,GTPBP1,PLAGL1,PIPOX,SLC38A7,TMEM260,IVNS1ABP,ORAI2,EZR,WBP2,ITGAV,TXLNB,RASA3,MYL12B,NUP205,SH3GLB2,CCL2,GNAS,PCBD2,MRAS]"
146,"[TAF5,AKAP8L,PHF24,KIAA1217,RBFOX1,SFPQ,TMX3,SUN2,POGZ,CACNB3,FERMT3,CHL1,SPRYD3,AP4E1,RNFT1,MAMDC4,EIF4E,LAMTOR3,NUP153,PYURF,DPP6,CEBPZ,LAMTOR5,PREPL,NPTX1,EPB41L1,SORBS2,ZNF268,SPHK1,SREBF2,GABRB3,LZTS2,YWHAZ,SPRYD4,BRSK1,KCMF1,SYNCRIP,KBTBD11,WASF1,ADAM9,PER2,ZFY,INTS12]"
